year,filmName,realName,realGender,filmBudget,firstFilm
2010,OU VA LA NUIT ?,PROVOST Martin,M,4.50,false
2010,GEANTS (LES),LANNERS Bouli,M,4.34,false
2010,TABLEAU (LE),LAGUIONIE Jean-François,M,4.26,false
2010,COCHON DE GAZA (LE),ESTIBAL Sylvain,M,4.24,false
2010,COUP D'ECLAT,ALCALA Jose,M,4.21,false
2010,UNE VIE TRANQUILLE,CUPELLINI Claudio,M,4.20,false
2010,NEIGES DU KILIMANDJARO (LES),GUEDIGUIAN Robert,M,4.18,false
2010,BYE BYE BLONDIE,DESPENTES Virginie,F,4.10,false
2010,UN AMOUR DE JEUNESSE,HANSEN-LOVE Mia,F,4.08,false
2010,DE BON MATIN,MOUTOUT Jean-Marc,M,4.05,false
2010,POUPOUPIDOU,HUSTACHE-MATHIEU Gerald,M,4.02,false
2010,DES HOMMES ET DES DIEUX,BEAUVOIS Xavier,M,4.00,false
2010,TERRE OUTRAGEE (LA),BOGANIM Michale,F,3.90,false
2010,LE HAVRE,KAURISMAKI Aki,M,3.85,false
2010,ROMAN DE MA FEMME (LE),USMONOV Djamshed,M,3.83,false
2010,APOLLONIDE SOUVENIRS DE LA MAISON CLOSE (L'),BONELLO Bertrand,M,3.80,false
2010,TROIS FOIS 20 ANS,GAVRAS Julie,F,3.75,false
2010,"MOI MICHEL G, MILLIARDAIRE, MAITRE DU MONDE",KAZANDJIAN Stéphane,M,3.67,false
2010,VOIR LA MER,LECONTE Patrice,M,3.61,false
2010,PARADIS : AMOUR,SEIDL Ulrich,M,3.54,false
2010,ELLES,SZUMOWSKA Malgorzata,F,3.53,false
2010,MYTHOS (LES),THYBAUD Denis,M,3.53,false
2010,TERRITOIRES,ABBOU Olivier,M,3.46,false
2010,NI A VENDRE NI A LOUER,RABATE Pascal,M,3.39,false
2010,ILLEGAL,MASSET DEPASSE Olivier,M,3.23,false
2010,UNE EDUCATION NORVEGIENNE,LIEN Jens,M,3.21,false
2010,PINA,WENDERS Wim,M,3.20,false
2010,UN ETE BRULANT,GARREL Philippe,M,3.10,false
2010,MINEURS 27,AUROUET Tristan,M,3.02,false
2010,ART D'AIMER (L'),MOURET Emmanuel,M,3.02,false
2010,LOVE AND BRUISES,YE Lou,M,2.99,false
2010,ICI-BAS,DENIS Jean-Pierre,M,2.98,false
2010,MONTANA,STREKER Stephan,M,2.85,false
2010,JOURNAL DE FRANCE,DEPARDON Raymond / NOUGARET Claudine,F/M,2.83,false
2010,HIVER DERNIER (L'),SHANK John,M,2.80,false
2010,EN ATTENDANT LA MER,KHUDOJNAZAROV Bakhtiar,M,2.76,false
2010,FOLIE ALMAYER (LA),AKERMAN Chantal,F,2.74,false
2010,TUE-MOI,ATEF Emily,F,2.59,false
2010,JEANNE CAPTIVE,RAMOS Philippe,M,2.55,false
2010,UNE BOUTEILLE A LA MER,BINISTI Thierry,M,2.51,false
2010,ENTENTE CORDIALE - FRIENDLY AGREEMENT,SAUPER Hubert,M,2.49,false
2010,LOW LIFE,KLOTZ Nicolas / PERCEVAL Elisabeth,F/M,2.43,false
2010,REPUBLIQUE DES ENFANTS (LA),GOMES Flora,M,2.43,false
2010,LIVIDE,MAURY Julien / BUSTILLO Alexandre,M,2.39,false
2010,HOLIDAY,NICLOUX Guillaume,M,2.35,false
2010,PETITE VENISE (LA),SEGRE Andrea,M,2.34,false
2010,OISEAU (L'),CAUMON Yves,M,2.23,false
2010,MUMU,SERIA Joël,M,2.16,false
2010,DESINTEGRATION (LA),FAUCON Philippe,M,2.16,false
2010,MALADIE DU SOMMEIL (LA),KOHLER Ulrich,M,2.15,false
2010,TON PROCHAIN,RIITTA CICCONE Anne,F,2.14,false
2010,CHANTS DE MANDRIN (LES),AMEUR-ZAIMECHE Rabah,M,2.12,false
2010,"SI TU MEURS, JE TE TUE !",SALEEM Hiner,M,2.05,false
2010,HORS SATAN,DUMONT Bruno,M,2.02,false
2010,STALINGRAD LOVERS,ALBERT Fleur,F,1.88,false
2010,NOTRE PARADIS,MOREL Gael,M,1.87,false
2010,VOYAGE DU DIRECTEUR DES RESSOURCES HUMAINES (LE),RIKLIS Eran,M,1.85,false
2010,MÉMOIRE DANS LA CHAIR (LA),MAILLET Dominique,M,1.74,false
2010,ETRANGE AFFAIRE ANGELICA (L'),DE OLIVEIRA Manoel,M,1.64,false
2010,11 FLEURS,XIAOSHUAI Wang,M,1.60,false
2010,DERNIERE SEANCE,ACHARD Laurent,M,1.53,false
2010,CORPO CELESTE,ROHRWACHER Alice,F,1.50,false
2010,AU CUL DU LOUP,DUCULOT Pierre,M,1.45,false
2010,SAUVAGE,AMIGUET Jean-François,M,1.43,false
2010,BOB ET LES SEX PISTACHES,MATTHEY Yves,M,1.38,false
2010,NOCES,BEZIAT Philippe,M,1.30,false
2010,INSIDE,DAVY Jean-François,M,1.26,false
2010,ROCK THE KASBAH,HOROWITZ Yariv,M,1.17,false
2010,JE FAIS FEU DE TOUT BOIS,DESARTHE Dante,M,1.15,false
2010,TOUS COBAYES ?,JAUD Jean-Paul,M,1.13,false
2010,MARTINIQUE AUX MARTINIQUAIS (LA),MAUDUECH Camille,F,1.11,false
2010,SUR LA PLANCHE,KILANI Leila,F,1.03,false
2010,TOMBOY,SCIAMMA Céline,F,1.02,false
2010,TELEPHONE ARABE,ZOABI Sameh,M,0.95,false
2010,TOUS AU LARZAC,ROUAUD Christian,M,0.91,false
2010,ŒIL INVISIBLE (L'),LERMAN Diego,M,0.90,false
2010,KILL ME PLEASE,BARCO Olias,M,0.84,false
2010,DERNIERS JOURS A JERUSALEM,ABU-WAHEL Tawfik,M,0.84,false
2010,AMNISTIE,ALIMANI Buyar,M,0.84,false
2010,DUBAI FLAMINGO,KREUTER Delphine,F,0.84,false
2010,PASSION DE MICHELANGELO (LA),LARRAIN Esteban,M,0.83,false
2010,"CONG BINH , LA LONGUE NUIT INDOCHINOISE",LE Lam,M,0.82,false
2010,DES JEUNES GENS MODERNES,DE MISSOLZ Jérôme,M,0.82,false
2010,MONDE EN CHANTIER,KOWALSKI Lech,M,0.80,false
2010,MORGEN,CRISAN Marian,M,0.80,false
2010,9TH WONDERLAND,MACH Jean / ALBERNY Nicolas,M,0.79,false
2010,KIDNAPPES,VIVAS Miguel Angel,M,0.77,false
2010,PATER,CAVALIER Alain,M,0.74,false
2010,EL IMPENETRABLE,INCALCATERRA Daniele,M,0.72,false
2010,IMPUNITE,LOZANO Juan,M,0.65,false
2010,ENTRE NOS MAINS,OTERO Mariana,F,0.52,false
2010,KEEP SMILING,CHKONIA Rusudan,F,0.51,false
2010,CHRONIQUES SEXUELLES D'UNE FAMILLE D'AUJOURD'HUI,BARR Jean-Marc / ARNOLD Pascal,M,0.45,false
2010,TEODORA PECHERESSE,HIRTE Anca,F,0.44,false
2010,"AB IRATO, SOUS L'EMPIRE DE LA COLERE",BOCCAROSSA Dominique,M,0.42,false
2010,UN HOMME D'HONNEUR,CODSI Jean-Claude,M,0.41,false
2010,AMERICAN TRANSLATION,BARR Jean-Marc / ARNOLD Pascal,M,0.40,false
2010,FALLING FROM EARTH,ZEINEDDINE Chadi,M,0.39,false
2010,MOURIR ? PLUTÔT CREVER !,MERCURIO Stéphane,M,0.35,false
2010,CREDIT POUR TOUS,MOCKY Jean-Pierre,M,0.32,false
2010,CELIO AZZURO,WINSPEARE Edoardo,M,0.32,false
2010,INSOMNIAQUES (LES),MOCKY Jean-Pierre,M,0.28,false
2010,C'EST PARTI,DE CASABIANCA Camille,F,0.28,false
2010,MARIMBAS DEL INFIERNO,HERNANDEZ CORDON Julio,M,0.21,false
2010,NENETTE,PHILIBERT Nicolas,M,0.21,false
2010,LIEUX SAINTS,TENO Jean-Marie,M,0.19,false
2010,PAS A PAS,LI Blanca,F,0.17,false
2011,ASTÉRIX ET OBÉLIX : AU SERVICE DE SA MAJESTE,TIRARD Laurent,M,61.24,false
2011,OR NOIR,ANNAUD Jean-Jacques,M,38.55,false
2011,TAKEN 2,MEGATON Olivier,M,37.11,false
2011,UN PLAN PARFAIT,CHAUMEIL Pascal,M,26.27,false
2011,JAPPELOUP,DUGUAY Christian,M,26.02,false
2011,TURF,ONTENIENTE Fabien,M,23.00,false
2011,SILENT HILL : REVELATION,BASSETT Michael J.,M,21.02,false
2011,SEIGNEURS (LES),DAHAN Olivier,M,20.90,false
2011,CARNAGE,POLANSKI Roman,M,20.00,false
2011,STARS 80,FORESTIER Frédéric,M,19.95,false
2011,CLOCLO,SIRI Florent Emilio,M,19.81,false
2011,TAUPE (LA),ALFREDSON Tomas,M,17.49,false
2011,UN BONHEUR N'ARRIVE JAMAIS SEUL,HUTH James,M,15.67,false
2011,DE ROUILLE ET D'OS,AUDIARD Jacques,M,15.55,false
2011,GUETTEUR (LE),PLACIDO Michèle,M,14.99,false
2011,NOUVELLE GUERRE DES BOUTONS (LA),BARRATIER Christophe,M,14.93,false
2011,COSMOPOLIS,CRONENBERG David,M,14.80,false
2011,CE QUE LE JOUR DOIT À LA NUIT,ARCADY Alexandre,M,13.17,false
2011,GUERRE DES BOUTONS (LA),SAMUELL Yann,M,12.69,false
2011,INFIDÈLES (LES),CAVAYE Fred / HAZANAVICIUS Michel / KOUNEN Jan / BERCOT Emmanuelle / DUJARDIN Jean / LELLOUCHE Gilles / LARTIGAU Eric / COURTES Alexandre,F/M,12.01,false
2011,MAGASIN DES SUICIDES (LE),LECONTE Patrice,M,11.61,false
2011,THÉRÈSE DESQUEYROUX,MILLER Claude,M,11.47,false
2011,ONCLE CHARLES (L'),CHATILIEZ Etienne,M,11.32,false
2011,PRÉNOM (LE),DELAPORTE Matthieu / DE LA PATELLIERE Alexandre,M,11.03,false
2011,360,MEIRELLES Fernando,M,10.92,false
2011,NOUS YORK,NAKACHE Géraldine / MIMRAN Hervé,F/M,10.90,false
2011,CENDRILLON AU FAR WEST,HÉROLD Pascal,M,10.83,false
2011,VACANCES DE DUCOBU (LES),DE CHAUVERON Philippe,M,10.81,false
2011,BOWLING,MENTION SCHAAR Marie-Castille,F,10.55,false
2011,COMME UN CHEF,COHEN Daniel,M,10.02,false
2011,SUPERSTAR,GIANNOLI Xavier,M,9.96,false
2011,INTOUCHABLES,TOLEDANO Eric / NAKACHE Olivier,M,9.61,false
2011,ASSOCIES CONTRE LE CRIME…,THOMAS Pascal,M,9.45,false
2011,AMOUR A SES RAISONS… (L'),VERONESI Giovanni,M,9.38,false
2011,DANS LA MAISON,OZON François,M,9.21,false
2011,A L'AVEUGLE,PALUD Xavier,M,9.05,false
2011,DO NOT DISTRUB,ATTAL Yvan,M,8.81,false
2011,"FOXFIRE, CONFESSIONS D'UN GANG DE FILLES",CANTET Laurent,M,8.80,false
2011,THE CONGRESS,FOLMAN Ari,M,8.68,false
2011,SAVEURS DU PALAIS (LES),VINCENT Christian,M,8.53,false
2011,MAINS ARMÉES,JOLIVET Pierre,M,8.32,false
2011,30° COULEUR,JEAN BAPTISTE Lucien / LARUE Philippe,M,8.30,false
2011,PIAZZA FONTANA,TULLIO GIORDANA Marco,M,8.30,false
2011,TRAVERSEE (LA),CORNUAU Jérôme,M,8.19,false
2011,AMOUR,HANEKE Michael,M,8.10,false
2011,VOUS N'AVEZ ENCORE RIEN VU,RESNAIS Alain,M,8.01,false
2011,DE L'AUTRE COTE DU PERIPH,CHARHON David,M,7.90,false
2011,MES HEROS,BESNARD Eric,M,7.87,false
2011,MAMAN,LECLERE Alexandra,F,7.86,false
2011,ADIEUX À LA REINE (LES),JACQUOT Benoît,M,7.82,false
2011,MINCE ALORS !,DE TURCKHEIM Charlotte,F,7.51,false
2011,BIENVENUE PARMI NOUS,BECKER Jean,M,7.41,false
2011,PINOCCHIO,D'ALO Enzo,M,7.38,false
2011,TANTE HILDA !,GIRERD Jacques-Rémy / CHIEUX Benoit,M,7.29,false
2011,MER À BOIRE (LA),MAILLOT Jacques,M,7.21,false
2011,BELLE DU SEIGNEUR,BONDER Glenio,M,7.20,false
2011,"IL ETAIT UNE FOIS, UNE FOIS",MERRET-PALMAIR Christian,M,7.13,false
2011,REALITY,GARRONE Matteo,M,7.07,false
2011,KIRIKOU ET LES HOMMES ET LES FEMMES,OCELOT Michel,M,6.92,false
2011,MAX,MURAT Stephanie,F,6.79,false
2011,LAURENCE ANYWAYS,DOLAN Xavier,M,6.71,false
2011,CAMILLE REDOUBLE,LVOVSKY Noémie,F,6.69,false
2011,38 TEMOINS,BELVAUX Lucas,M,6.52,false
2011,HANNA ARENDT (LA CONTROVERSE),VON TROTTA Margarethe,F,6.50,false
2011,BLACK TO THE MOON,NIELSEN Francis,M,6.31,false
2011,MANIAC,KHALFOUN Franck,M,6.26,false
2011,A PERDRE LA RAISON,LAFOSSE Joachim,M,6.08,false
2011,CORNOUAILLE,LE NY Anne,F,6.04,false
2011,RENOIR,BOURDOS Gilles,M,6.00,false
2011,UNE VIE MEILLEURE,KAHN Cédric,M,5.68,false
2011,SHADOW DANCER,MARSH James,M,5.66,false
2011,LOVE IS ALL YOU NEED,BIER Susanne,F,5.62,false
2011,R.I.F.,MANCUSO Franck,M,5.59,false
2011,PART DES ANGES (LA),LOACH Ken,M,5.50,false
2011,COMME UN HOMME,NEBBOU Safy,M,5.46,false
2011,MA BONNE ETOILE,FASSIO Anne,F,5.35,false
2011,COOKIE,FAZER Lea,F,5.33,false
2011,APRÈS MAI,ASSAYAS Olivier,M,5.30,false
2011,DU VENT DANS MES MOLLETS,TARDIEU Carine,F,5.23,false
2011,BLANCANIEVES,BERGER Pablo,M,5.00,false
2011,BLACKTHORN,GIL Mateo,M,5.00,false
2011,LIGNES DE WELLINGTON (LES),SARMIENTO Valeria,F,4.80,false
2011,UNE NUIT,LEFEBVRE Philippe,M,4.76,false
2011,TROIS MONDES,CORSINI Catherine,M,4.75,false
2011,ET MAINTENANT ON VA OU ?,LABAKI Nadine,F,4.70,false
2011,MICHAEL KOHLHAAS,DES PALLIERES Arnaud,M,4.69,false
2011,PRINCESSE LILLIFÉE ET LA LICORNE (LA),NIEBUHR Ansgar,M,4.67,false
2011,ENFANT D'EN HAUT (L'),MEIER Ursula,F,4.62,false
2011,PAPAS DU DIMANCHE (LES),BECKER Louis,M,4.58,false
2011,CHERCHEZ HORTENSE,BONITZER Pascal,M,4.53,false
2011,A.C.A.B. (ALL COPS ARE BASTARDS),SOLLIMA Stefano,M,4.51,false
2011,CLINIQUE DE L'AMOUR (LA),DE PENGUERN Arthus,M,4.50,false
2011,INCENDIES,VILLENEUVE Denis,M,4.36,false
2011,CONFESSION D'UN ENFANT DU SIÈCLE,VERHEYDE Sylvie,F,4.25,false
2011,JEAN DE LA LUNE,SCHESCH Stephan,M,4.16,false
2011,PAULINE DÉTECTIVE,FITOUSSI Marc,M,4.00,false
2011,TANGO LIBRE,FONTEYNE Frédéric,M,4.00,false
2011,TU HONORERAS TA MÈRE ET TA MÈRE,ROUAN Brigitte,F,4.00,false
2011,J'ENRAGE DE SON ABSENCE,BONNAIRE Sandrine,F,4.00,false
2011,GRAND SOIR (LE),DELEPINE Benoît / KERVERN Gustave,M,3.99,false
2011,A CŒUR OUVERT,LAINE Marion,F,3.99,false
2011,QUAND JE SERAI PETIT,ROUVE Jean-Paul,M,3.97,false
2011,HOLY MOTORS,CARAX Leos,M,3.97,false
2011,MAIN DANS LA MAIN,DONZELLI Valérie,F,3.96,false
2011,EMILIE JOLIE,NIELSEN Francis / CHATEL Philippe,M,3.92,false
2011,INSENSIBLES,MEDINA Juan Carlos,M,3.75,false
2011,ET SI ON VIVAIT TOUS ENSEMBLE ?,ROBELIN Stephane,M,3.73,false
2011,TELEGAUCHO,LECLERC Michel,M,3.72,false
2011,QUELQUES HEURES DE PRINTEMPS,BRIZE Stéphane,M,3.66,false
2011,"I, ANNA",SOUTHCOMBE Barnaby,M,3.65,false
2011,DES VENTS CONTRAIRES,LESPERT Jalil,M,3.51,false
2011,ADIEU BERTHE - L'ENTERREMENT DE MEME,PODALYDES Bruno,M,3.43,false
2011,CHEVAUX DE DIEU (LES),AYOUCH Nabil,M,3.35,false
2011,MON FRÈRE ROBERT,GRONING Philip,M,3.31,false
2011,DIAS DE GRACIA,GRAUTOFF Gout Valerio,M,3.21,false
2011,TORPEDO,DONCK Matthieu,M,3.15,false
2011,JE M'APPELLE BERNADETTE,SAGOLS Jean,M,3.12,false
2011,FEE (LA),ABEL Dominique / GORDON Fiona / ROMY Bruno,F/M,3.02,false
2011,7 JOURS À LA HAVANE,CANTET Laurent / DEL TORO Benicio / MEDEM Julio / NOE Gaspard / TABIO Juan-Carlos / SULEIMAN Elia / TRAPERO Pablo,M,3.00,false
2011,GOODBYE MOROCCO,MOKNECHE Nadir,M,2.90,false
2011,FILS DE L'AUTRE (LE),LEVY Lorraine,F,2.67,false
2011,MOBILE HOME,PIROT François,M,2.65,false
2011,4ÈME COMPAGNIE (LA),ARREOLA GUTIERREZ Mitzi Vanessa / GALVAN CERVERA Rafael Amir,F/M,2.55,false
2011,"SYNGUE SABOUR, PIERRE DE PATIENCE",RAHIMI Atiq,M,2.52,false
2011,APRES LA BATAILLE,NASRALLAH Yousry,M,2.33,false
2011,BLIND WATCHING,JAKIMOWSKI Andrzej,M,2.31,false
2011,ANOTHER SILENCE,AMIGORENA Santiago,M,2.29,false
2011,PIROGUE (LA),TOURE Moussa,M,2.27,false
2011,UN ENFANT DE TOI,DOILLON Jacques,M,2.25,false
2011,QISSA,SINGH Anup,M,2.24,false
2011,"ELLE NE PLEURE PAS, ELLE CHANTE",DE PIERPONT Philippe,M,2.22,false
2011,NOIR (TE) VOUS VA SI BIEN (LE),BRAL Jacques,M,2.22,false
2011,SAC DE FARINE (LE),LECLERE Kadija,F,2.20,false
2011,SOUS LE FIGUIER,ETIENNE Anne-Marie,F,2.19,false
2011,GEBO ET L'OMBRE,DE OLIVEIRA Manoel,M,2.09,false
2011,CIRCLES,GOLUBOVIC Srdan,M,2.07,false
2011,GOLTZIUS,GREENAWAY Peter,M,2.03,false
2011,RÊVE ET SILENCE,ROSALES Jaime,M,2.01,false
2011,VEAU D'OR (LE),LEGZOULI Hassan,M,1.74,false
2011,WRONG,DUPIEUX Quentin,M,1.70,false
2011,COMME UN LION,COLLARDEY Samuel,M,1.65,false
2011,PAUVRE RICHARD,CHIBANE Malik,M,1.65,false
2011,MADAME SOLARIO,FERET René,M,1.61,false
2011,AUJOURD'HUI,GOMIS Alain,M,1.57,false
2011,CAPTIVE,MENDOZA Brillante,M,1.56,false
2011,RENDEZ-VOUS A KIRUNA,NOVION Anna,F,1.54,false
2011,HENAUT PRÉSIDENT,MULLER Michel,M,1.52,false
2011,ENFANTS À LOUER (BAMBINI IN AFFITO),PINELLI Carlo Alberto,M,1.50,false
2011,CLAIR OBSCUR,VON WACKERBARTH Nicolas,M,1.50,false
2011,EL MUERTO,REBOLLO Javier,M,1.49,false
2011,AUX YEUX DE TOUS,JIMENEZ Cedric / DUPREY Arnaud,M,1.48,false
2011,AILES DE JOHNNY MAY (LES),FAFARD Marc,M,1.46,false
2011,DEMAIN ?,LAURENT Christine,F,1.41,false
2011,CYRILSON'S RETIRES,LEWENSOHN Micah,M,1.38,false
2011,SOMEWHERE IN BETWEEN,USTAOGLU Yesim,F,1.32,false
2011,LULLABY TO MY FATHER,GITAI Amos,M,1.29,false
2011,MAISON DE LA RADIO (LA),PHILIBERT Nicolas,M,1.26,false
2011,FEMME SANS PIANO (LA),REBOLLO Javier,M,1.23,false
2011,DES ESCARGOTS ET DES HOMMES,GIURGIU Tudor,M,1.22,false
2011,VANISHING WAVES,BUOZYTE Kristina,F,1.18,false
2011,A MOI SEULE,VIDEAU Frederic,M,1.17,false
2011,DE L'USAGE DU SEXTOY EN TEMPS DE CRISE,PITTARD Eric,M,1.08,false
2011,QUEEN OF MONTREUIL,ANSPACH Solveig,M,1.06,false
2011,KINSHASA KIDS,WAJNBERG Marc-Henri,M,0.98,false
2011,INDIGNADOS,GATLIF Tony,M,0.98,false
2011,SERMENT DE TOBROUK (LE),LEVY Bernard-Henri,M,0.98,false
2011,TOUR DE GUET (LA),ESMER Pelin,F,0.94,false
2011,AGON,BUDINA Robert,M,0.93,false
2011,BEAUTY,HERMANUS Olivier,M,0.87,false
2011,FREE ANGELA AND ALL POLITICAL PRISONERS,LYNCH Shola,F,0.83,false
2011,"FRANCE, TERRA INCOGNITA",MARCHAIS Dominique,M,0.81,false
2011,SACRE GRA,ROSI Gianfranco,M,0.76,false
2011,VOILE BRULÉ (LE),CANDAS Viviane,F,0.75,false
2011,ESCALE (L'),BAKHTIARI Kaveh,M,0.72,false
2011,TRAVIATA ET NOUS,BEZIAT Philippe,M,0.72,false
2011,ENFANT DES MINES (L'),GULEA Alexandra,F,0.69,false
2011,MON AMOUR,TEBOUL David,M,0.66,false
2011,A LA RECHERCHE DE SIMON,KRUGER Jan,M,0.66,false
2011,BAL DES MENTEURS (LE),LECONTE Daniel,M,0.54,false
2011,MORTEM,ATLAN Eric,M,0.53,false
2011,INVISIBLES (LES),LIFSHITZ Sébastien,M,0.51,false
2011,DESSINE-TOI…,PORTE Gilles,M,0.49,false
2011,QUELQUES JOURS DE REPIT,HAKKAR Amor,M,0.49,false
2011,LAPIDATION DE SAINT ETIENNE (LA),VILA I BARCELO Père,M,0.47,false
2011,BONSAI,JIMENEZ Cristian,M,0.44,false
2011,ABSENCE (L'),KEITA Mama,M,0.44,false
2011,WOULD YOU HAVE SEX WITH AN ARAB ?,ZAUBERMAN Yolande,F,0.43,false
2011,MOUVEMENTS DU BASSIN (LES),GUSTAVE Herve-Pierre,M,0.43,false
2011,AGNUS DEI,SANCHEZ Alejandra,F,0.41,false
2011,VOISINS DE DIEU (LES),YAESH Meni,M,0.38,false
2011,APPARITION DE LA JOCONDE (L'),LUNEL François,M,0.38,false
2011,TU SERAS UN HOMME,COHEN Benoît,M,0.32,false
2011,HOMME AU BAIN,HONORE Christophe,M,0.26,false
2011,"LAICITE, INCH'ALLAH !",EL FANI Nadia,F,0.23,false
2011,ÉTÉ DE GIACOMO (L'),COMODIN Alessandro,M,0.22,false
2011,MADAME JEAN,BRUNEAU Sophie / ROUDIL Marc-Antoine,F/M,0.18,false
2011,AU CAS OÙ JE N'AURAIS PAS LA PALME D'OR,COHEN Renaud,M,0.18,false
2011,GRANDPUITS & PETITES VICTOIRES,AZAM Olivier,M,0.16,false
2011,INDICES,GLENN Vincent,M,0.12,false
2012,EXTRAVAGANT VOYAGE DU JEUNE ET PRODIGIEUX T.S. SPIVET (L'),JEUNET Jean-Pierre,M,26.81,false
2012,GRACE DE MONACO,DAHAN Olivier,M,25.22,false
2012,SAMMY 2,STASSEN Ben / KESTELOOT Vincent,M,25.00,false
2012,EYJAFJALLOJOKULL,COFFRE Alexandre,M,23.13,false
2012,ECUME DES JOURS (L'),GONDRY Michel,M,21.00,false
2012,AVISEUR (L'),LECLERCQ Julien,M,19.84,false
2012,BLOOD TIES,CANET Guillaume,M,19.79,false
2012,PASSION,DE PALMA Brian,M,18.00,false
2012,DES GENS QUI S'EMBRASSENT,THOMPSON Danièle,F,17.45,false
2012,CASSE-TETE CHINOIS,KLAPISCH Cédric,M,17.29,false
2012,ZULU,SALLE Jerome,M,16.23,false
2012,VIVE LA FRANCE,YOUN Michaël,M,16.00,false
2012,LA OÙ TOMBENT LES ANGES,CAVAYE Fred,M,16.00,false
2012,ANGELIQUE MARQUISE DES ANGES,ZEITOUN Ariel,M,15.75,false
2012,100% CACHEMIRE,LEMERCIER Valérie,F,15.54,false
2012,MISERERE,WHITE Sylvain,M,15.41,false
2012,MOBIUS,ROCHANT Eric,M,15.24,false
2012,GRANDE BOUCLE (LA),TUEL Laurent,M,14.08,false
2012,HOMME QUI RIT (L'),AMERIS Jean-Pierre,M,13.34,false
2012,AFRICAN SAFARI 3D,STASSEN Ben,M,13.12,false
2012,AU BONHEUR DES OGRES,BARY Nicolas,M,13.07,false
2012,COLT 45,DU WELZ Fabrice,M,12.80,false
2012,MARIAGE A L'ANGLAISE,MAZER Dan,M,12.76,false
2012,MAIS QUI A RE-TUE PAMELA ROSE ?,BAROUX Olivier / MERAD Kad,M,12.32,false
2012,PERFECT MOTHERS,FONTAINE Anne,F,11.91,false
2012,PROFS (LES),MARTIN LAVAL Pierre-François,M,11.80,false
2012,AKA JIMMY PICARD,DESPLECHIN Arnaud,M,11.72,false
2012,CAUGHT IN FLIGHT,HIRSCHBIEGEL Oliver,M,11.24,false
2012,JACKY AU ROYAUME DES FILLES,SATTOUF Riad,M,11.00,false
2012,BELLE ET SEBASTIEN,VANIER Nicolas,M,10.43,false
2012,UNE PROMESSE,LECONTE Patrice,M,10.41,false
2012,GRAND MECHANT LOUP (LE),CHARLET Nicolas / LAVAINE Bruno,M,10.38,false
2012,THEOREME ZERO,GILLIAM Terry,M,10.34,false
2012,20 ANS D'ECART,MOREAU David,M,10.06,false
2012,PRINCE ET LES 108 DEMONS (LE),MORELLI Pascal,M,10.03,false
2012,PAPA MARECHAL,EBOUE Fabrice / STEKETEE Lionel,M,9.70,false
2012,11.6,GODEAU Philippe,M,9.52,false
2012,QUAI D'ORSAY,TAVERNIER Bertrand,M,9.44,false
2012,UN PRINCE (PRESQUE) CHARMANT,LELLOUCHE Philippe,M,9.07,false
2012,JOSEPHINE,OBADIA Agnès,F,8.95,false
2012,CŒUR DES HOMMES 3 (LE),ESPOSITO Marc,M,8.57,false
2012,LA GRANDE BELLEZZA,SORRENTINO Paolo,M,8.33,false
2012,ALCESTE A BICYCLETTE,LE GUAY Philippe,M,8.00,false
2012,AVANT L'HIVER,CLAUDEL Philippe,M,7.99,false
2012,PASSE (LE),FARHADI Asghar,M,7.99,false
2012,CAPITAL (LE),COSTA-GAVRAS Constantin,M,7.98,false
2012,NENETTE,BALASKO Josiane,F,7.96,false
2012,DIE ANDERE HEIMAT (L'AUTRE TERRE NATALE),REITZ Edgar,M,7.95,false
2012,AU BOUT DU CONTE,JAOUI Agnès,F,7.92,false
2012,MARIUS,AUTEUIL Daniel,M,7.69,false
2012,FANNY,AUTEUIL Daniel,M,7.69,false
2012,POUR UNE FEMME,KURYS Diane,F,7.66,false
2012,EPREUVE DE LA VIE (L'),TAVERNIER Nils,M,7.57,false
2012,ATTILA MARCEL,CHOMET Sylvain,M,7.16,false
2012,JUGE ET L'HOMME (LA),DUPONTEL Albert,M,7.12,false
2012,ONLY LOVERS LEFT ALIVE,JARMUSCH Jim,M,7.03,false
2012,DANS LA COUR,SALVADORI Pierre,M,6.93,false
2012,BIRD PEOPLE,FERRAN Pascale,F,6.91,false
2012,MAX LE MILLIONNAIRE,CUCHE Nicolas,M,6.66,false
2012,HOTEL NORMANDY,NEMES Charles,M,6.51,false
2012,IL ETAIT UNE FORET,JACQUET Luc,M,6.47,false
2012,DEPRESSION & DES POTES,LEMORT Arnaud,M,6.45,false
2012,PAULETTE,ENRICO Jerome,M,6.45,false
2012,AMOUR & TURBULENCES,CASTAGNETTI Alexandre,M,6.31,false
2012,JE FAIS LE MORT,SALOME Jean-Paul,M,6.31,false
2012,PIONNIER,SKJOLDBJAERG Erik,M,6.19,false
2012,DIAZ,VICARI Daniele,M,6.00,false
2012,VIOLETTE,PROVOST Martin,M,5.98,false
2012,COURS SANS TE RETOURNER,DANQUART Pepe,M,5.87,false
2012,CONFRERIE DES LARMES (LA),ANDREA Jean-Baptiste,M,5.51,false
2012,UN CHATEAU EN ITALIE,BRUNI TEDESCHI Valeria,F,5.47,false
2012,RELIGIEUSE (LA),NICLOUX Guillaume,M,5.46,false
2012,JEUNE ET JOLIE,OZON François,M,5.35,false
2012,SONG OF THE SEA,MOORE Tomm,M,5.35,false
2012,VRAIE VIE DES PROFS (LA),KLOTZ Emmanuel / PEREIRA-LAZARO Albert,M,5.32,false
